barcode,name
6926892516082,银鹭牛奶花生复合蛋白饮品370g
6926892568081,椰奶燕麦粥280g
6944437016033,小样小乳酸（原味）
6901028006408,双喜(硬祥和好日子)小盒
6901028154468,泰山(巴哈马)
6901028120692,利群（软长嘴小包）
6923644268480,蒙牛真果粒椰果粒牛奶250ml
6907992507095,伊利金典纯牛奶 250ml*12
6917878027333,雀巢咖啡香滑咖啡180ml
6934024590367,佳得乐蓝莓味600ml
6902538006100,脉动芒果口味600ml
6923928900389,荔浦香芋糕
6925009918849,天喔茶庄炭烧鸳鸯奶茶（奶茶饮料）500ml
6923644241353,早餐原麦牛奶
6917935004253,飞碟炒面XO酱海鲜123g
6921294392401,康师傅乌龙茗茶500ml
6930341500799,原味酸奶饮品
6902083908409,娃哈哈御上坊大红枣枸杞酸奶饮品450ml
6921168593576,茶兀 绿茶500ml
6925320618589,格妮斯电吹风
6939776200922,微型节能吊风扇
6939776201585,中粤夹风扇580mm四叶
6939776201806,180中粤甲壳虫摇头扇
6939776201875,中粤188迷你转页扇
6911988019554,达利园欢乐夹心饼 100g
6900873042715,康师傅桶面(香菇炖鸡味)107g
4891028703280,维他奶黑豆奶 250ml
6970097000631,妙卡奥利奥饼干碎牛奶巧克力单条装 36克
6901424286213,王老吉润喉糖28g
6939229200028,记号笔
6901028100359,硬红长白山
6901028180818,黄鹤楼(天下名楼)
6921294389906,康师傅水蜜桃1L
6901028005203,红色五叶神
6902534238499,甘竹豆鼓鱼184g
6923621000034,山椒小萝卜
6928497328411,野生竹笋
69028458,绿箭柠檬草薄荷味13.5g
6907992513553,希腊风味酸奶—香草味
6901584030305,张裕白兰地（三星）
6954432710706,炫迈草莓青柠味夹心口香糖
6901028001489,双喜（软）
6923450603550,彩虹糖果汁糖45g
6901028003773,双喜（百年经典）
6901028005609,双喜（五叶神金尊）
6902890222217,双汇鸡肉火肠270g
6908594414057,乐而雅零触感特薄（30片）
6970219830030,阿尔卑斯饮用天然矿泉水500ml
6931780720885,天地壹号苹果醋饮品
6923644273651,蒙牛三色雪糕110g
6901028191098,白沙蓝
6901845040333,格力高百力滋微辣虾味 65g
6941051302610,金稻谷橡皮糖袋
6956416203402,美汁源果粒奶优菠萝味水果牛奶饮料450ml
6901028062008,苏烟(五星红杉树)
6901028221443,贵烟（黑跨越）
6921294358674,康师傅 经典奶茶 奶茶饮品（炼乳味）500ml
6902083886455,娃哈哈营养快线水果牛奶饮品（原味）500ml
6920174762921,立白生姜洁精1.5Kg
6900873714216,康师傅酸辣牛肉面120g
6901035601764,青岛啤酒500ml
6901028062343,南京(十二钗薄荷)
6921780238497,美味海虾
6923572313214,品味园香辣虾
6921555522394,今麦郎一桶半香辣牛肉面150g
6950475513984,东旺桶
8888075018609,555双冰
6900873710799,康师傅珍品鲜虾袋面80g
6901715287844,魔法士精品巴西烤肉味面
6925303781699,统一煎茶奶绿绿奶茶原味450ml
6936891520508,添乐卡通王意式番茄味长棒饼干50克
8993175540735,丽巧克纳宝帝香草牛奶威化饼145克
6908946286905,百事可乐可乐型汽水 330ml
6900082020061,公仔海鲜碗仔面85g
6901845040685,格力高百醇巧克力味 48g
6944649700065,饮用纯净水560ml
6901028129855,黄山（壹品之印）
6901028188227,黄鹤楼软雅韵
6931285755405,A5 40页软面抄本
6917935002273,合味道香菇鸡肉  78g
6902890234166,双汇玉米热狗肠40g
6932620201014,電池兩粒裝
6945091708449,真彩金装009中性笔黑
6930662070063,时尚挂钩
4897030400094,澳顿三合一麦片300克
6904468226887,金嗓子喉宝都乐含片22.8g盒
6942506000532,佐餐四宝
6920180209168,碧泉柠檬味型茶饮料
6944649700126,1.5L饮用纯净水
4891599366808,加多宝凉茶500ml
6907992507385,伊利金典牛奶 250ml*12
6901028300056,南京(红)
6928804010381,2L雪碧柠檬味汽水
6942628020555,（非油炸）刀削面酸辣牛肉味
6925370901761,30克凡小妹香辣藕片
6936096275111,千家峒瑶家海带片
6957735788861,椰树牌椰汁245ml
6901028077699,钻石(软绿)
6902265540250,海天番茄沙司250g
6936357800298,云南三七清口气牙膏
6922731881267,ABC亲柔立围 日用棉柔
6922731898081,ABC超级薄棉柔丝薄K13日用卫生巾8片
6922731898104,ABC超级薄棉柔丝薄K14夜用卫生巾8片
6934660528557,超熟睡290弹力贴身柔棉感纤巧夜用 洁翼型 10P
6911316361584,曼受思彩虹糖 37g
6934024590268,佳得乐橙味运动饮料600ml
6923450603574,彩虹(箭牌)原果味彩虹果汁糖(原果味~粒状~硬塑料盒/桶)11462_30克
6932450684766,伶俐宝趣味气球
6901028010108,中南海典8
6921294392685,康师傅酸梅汤500ml
6924187851160,洽洽焦糖瓜108g
6924743919242,乐事墨西哥鸡汁番茄味70g
6954432710720,炫迈双重薄荷味无糖夹心口香糖53.2g
6928580586728,联生蜂蜜柠檬丹
6920548862837,QQ糖荔枝味23g
6971305230147,花生牛轧糖
6921211101017,曼妥思薄荷脆皮软心珠37克
6901236300022,维达冰爽湿纸巾10片
6901028141130,七匹狼(硬蓝)
6902538005844,乐百氏脉动菠萝味600ml
6943731608838,劲浪备长炭高端刷毛牙刷
6924160712723,无穷盐鸡腿70g
6924994120947,好家风面巾秭
8857107231781,小老板日本紫菜（辣香味）
6914597101429,五羊哈密瓜味甜筒  73g
6956416200029,果粒橙橙汁饮料1.25L
6959651640995,真心苹果汁
6928804012583,罐可口可乐香草味汽水
6937221716158,贤哥辣么糕大尚湘式挤压糕点109g
6932496800748,贝奇菜仔奶450ml
6911754104521,100G过桥米线红烧牛肉桶
6924160713201,无穷香辣盐焗鸡翅62g
6933066001459,山椒凤爪160g
6920907809909,好丽友薯愿番茄味 104g
6901028114448,苏烟(软金砂)
914597101405,五羊甜桶
6902083893842,娃哈哈营养快线幸福牵线椰子味500ml
6924160714116,无穷烤鸡小翅蜂蜜味50g
6926634164786,红薯脆
6937221701703,贤哥小麻花奶油味
6947882213491,老村长
6920404488249,酷彩球灌心饼
6940079711923,乐绮小二格饭盒
6900873060269,康师傅珍品香辣牛肉面
6923567880103,咪咪虾条20g
6925303754952,统一小茗同学冷泡青柠红茶480ml
6921555524886,刀削宽面红烧牛肉面
6902890238294,双汇（新）王中王特级火腿肠68g
6938606001005,巧妙挂钓
6953700680826,百洁布
6928804010190,雪碧柠檬味汽水300ml
4891028705635,维他菊花茶500ml
6921168558049,东方树叶  茉莉花茶 调味茶饮料  淡茶
6923173684683,炫彩方形饭盒
6902083894245,娃哈哈营养快线水蜜桃味500ml
6902538007206,脉动mi-pro雪柚味运动饮料500ml
6937082260869,味聚特口口脆榨菜60g
6901754040936,乌江脆口榨菜 175g
6926303911260,锐选果园浓缩奇异果汁
6902538004052,乐百氏脉动橘子味600ml
6931751510064,笨榨熟豆油
6926160705088,三笑完美牙刷
6934502300600,冬瓜汁饮料250ml
6920180219334,屈臣氏蒸馏水 600ml
6944466482045,卡斯丽牙刷
6941051306137,喜羊羊玩具糖水枪
6900873060061,康师傅珍品红烧牛肉面
6944829330297,珍品玻璃杯
6954556480028,90克斟功夫绿茶（912）
6956293500014,健康纸杯
6970972890081,安卓ＵＳＰ数据充电线Ｔepy-c
6956416200425,酷儿橙汁饮料450ml
6914557183441,15克珍珍薯片(热辣味)
6914597101405,五羊香芋味甜筒 73g
6925370901419,淳风派手撕素肉（火锅味）25g
6932028131401,体碱苏打水
6939331314620,肥皂盒
6923450690673,绿箭留兰香薄荷味脆皮软心
6907992511139,伊利谷粒多红谷牛奶饮品 250ml
6937221716127,贤哥棒棒素鸡筋
6937221716172,贤哥辣么小脆脆
6917790974081,安琪酵母 5g
6952813400031,食用青果槟榔(一品口味王爵爷）
6956367338697,王老吉凉茶植物饮料1.5L
6920547852570,蒂花之秀清凉洗发露
6936684802392,马赛克沙爹牛肉粒60克
4891028706656,维他柠檬茶罐装310ml
6901028313513,威斯（小熊猫）
6919892633606,康师傅3加2苏打夹心饼干果香蓝莓味125g
6927018401121,渔米之湘臭豆腐
6927018499050,鱿鱼丸（烧烤味）
6926475204115,原味奶茶22g
6921931833090,跑猪蹄（香辣猪蹄）
6902022134333,蓝月亮全效洗衣液 1Kg
6902022135255,蓝月亮深层洁净洗衣液 1Kg
6931948813015,紫芯蕃薯
6907992511955,伊利QQ星营养果汁酸奶饮品草莓味200ml
6921168550104,农夫维他命水（石榴蓝莓）500ml
6907992500379,伊利高钙奶 250ml
6957465560034,毛巾
6907992513249,畅意100%乳酸菌饮品
6947263700039,不差钱（湘式挤压糕点）
6953320092481,创奕盐津陈皮
6956416203365,美汁源果粒奶优芒果味水果牛奶饮料450ml
6907992513201,味可滋 巧克力牛奶
6935563602054,金厨娘美味凤爪
6951957205755,劲仔小鱼（酱汁味）12g
6970813650010,扬记多味鸡g
6901028185905,黄鹤楼(硬红)20支
6917935002297,合味道猪骨浓骨汤风味 84g
6921168532049,农夫果园-番茄+草莓+山楂汁500ml
6948960106186,哈尔冰高罐
6910772051237,花心王子长筒90G
6951967480036,刷子
920174700800,立白
4891338010535,黑人超白牙膏140g
6903148141304,汰渍洁净薰香洗衣液1千克
6907878200034,芬达橙 2升 PET 瓶
6932496800021,贝奇野菜汁460ml
6928804011296,芬达橙味汽水330ml
6926160707150,三笑完美715
6921823506187,优卡BOX优卡魔盒(原果香味~球状~纸盒)10876_18克
6927157682160,椰牛牌果肉椰子汁
6948500500306,一次性透明碗
6921294389371,冰糖雪梨1000ml
6907992512051,果粒优酸乳酸奶饮品―草莓粒 245g
6924160713522,无穷蜂蜜烤鸡小腿13g
6910019005344,超能青柠西柚皂粉 680g
6900077047707,隆力奇浴之宝薰衣草舒眠型芬芳沐浴露
6926475201329,果汁果冻爽芒果味150g
6933720414618,毛巾
6941051311339,金稻谷
6935284470031,卫来魔芋爽
6934172100425,友我香鸭心
6935253604559,盐焗鸡肫小包
6937221712952,20g贤哥酒鬼花生香辣味
6921294389944,康师傅鲜果橙1L
6924083401773,蓝带银质640啤酒
6944829311029,水杯
6935284412772,卫龙小面筋
6953320091538,软糖
8936063740695,LIPO奶味面包干
8993175537469,丽芝士纳宝帝奶酪威化饼145g
6910772051022,脆宝58G
6923018997558,滋膳堂优级绵白糖500克
6956268356936,袜子
6921294398823,康师傅冰红茶2L
69027215,绿箭绿茶薄荷13.5g
6930954207511,九制话梅
6901236373996,维达至有分量二层卷纸200g*10
6903148144466,舒肤佳椰油香皂
6925526600456,百年糊涂酒超值装125ml
6911988014283,和其正凉茶 1.5L
6920766211110,旺旺仙贝52g*20
6971180117724,蒸的很爱你蛋糕（酸奶味）
6900873711598,康师傅珍品香茹炖鸡面95g
6924743915770,乐事无限嗞嗞烤肉味104g
6907992513645,安慕希希腊风味酸奶高端畅饮系列原味230g
6914973602908,德芙脆香米脆米心牛奶巧克力24g
69028595,绿箭留兰香薄荷味薄荷糖23.8g
6907992512587,伊利味可滋香蕉牛奶 240ml
4891028167747,维他奶香草口味豆奶250ml
6903148048795,飘柔焗油护理洗发露400ml
6959651601156,真心芒果汁
6901668200013,太平梳打饼(奶盐)100g
6923450657638,益达无糖口香糖清爽西瓜味
6923644268497,蒙牛真果粒芦荟粒250ml
6901028162869,黄金叶（喜满堂） 84mm 硬 烤烟型 1盒
6932496800205,贝奇菜子奶
6901028015622,真龙轩云过滤嘴香烟20支
6943052100110,恒大冰泉长白山矿泉水500ml
69025143,益达口香糖香浓蜜瓜味
6921168511280,农夫山泉380ml
6921168504015,HA 农夫尖叫活性肽运动饮料550ml
6923644242923,蒙牛酸酸乳原味250ml
6938606081106,C-8110 加厚保鲜袋20*30CM*120只
6901028000659,双硬盒双喜(醇香)条
6924743915060,乐事美国经典原味40g
6953320092375,创奕九制陈皮
6921168532001,农夫果园橙味+胡萝卜味饮料500ml
6921168532025,农夫果园果汁芒果500ml
6953320092467,创奕咸话梅
6924743919259,乐事黄瓜味70g
6950650218239,亚洲沙示
6907992513652,优酸乳果粒酸奶饮品-黄桃味
6934024550903,立顿英式果味茶 混合水果味红茶饮料500ml
6926265329400,120G上好佳八宝糖
6954909100474,素老妈牛肉
6953320092412,七彩糖
6920180239196,屈臣氏蒸馏水 400ml
6924743919211,乐事美国经典原味70g
6937519000013,果茶之恋
6920484010019,糖朝世家清亲吻海盐柠檬含片
6925303733704,雅哈咖啡饮料（冰咖啡）450ml
6923450605318,绿箭无糖薄荷糖茉莉花茶味23.8g
6937221716189,贤哥名嘴1哥香片素牛肉109g
6907992514048,味可滋草莓牛奶
8857107231774,小老板经典脆紫菜原味36g
6902227014409,嘉顿椰子威化饼干200g
920584471017,旺仔
6902613288889,泰奇八宝粥（超级装）430g
6921555525098,刀削宽面酸辣牛肉面
6902022134319,蓝月亮1袋装 500g
6909548200290,深晖凉粉 250ml
6921294392067,康师傅茉莉清茶1L
6928580586704,蜂蜜陈皮丹
6942628020692,（非油炸）火鸡面
6901028118811,利群（硬长嘴小包）
6932769007997,木木梳子
6902083880804,娃哈哈100ml%*5AD钙奶
6920090600345,1元-香辣萝卜
6934024515100,纯果乐果缤纷热带美味复合果汁饮料500ml
6920548862097,QQ糖水密桃70g
6922858205632,百事可乐零能量可乐型汽水CAN330ml
6924442586394,鹏豪精梳棉隐形女袜
6925257100041,女船袜
6971062710708,亿家泡鸭掌
6944215409149,和味甘榄
6951434905642,86克香脆开心果
6924216870582,真心山楂罐头
6941408428093,实惠装沙琪玛
6921823511136,优卡5 2套餐
6948576408803,水果味切片糖
6901715283525,华丰魔法士（香烤鸡翅味）26g
6926475203125,优乐美奶茶巧克力味80g
6901715283228,魔法士干脆面巴西烤肉味26g
6911988021670,甄好曲奇黄油味
6911988021687,甄好曲奇巧克力味
6902088304237,夏士莲自然护肤香皂
6953320091323,时尚零食125克葡萄干
6934024590466,西柚味运动饮料600ml
6920713217523,清甜杨梅
6924406000867,仁王山楂派
6931948813039,水晶薯仔
6924406000966,220克脆皮水晶枣
6937221706715,南乳花生
6901584000230,张裕金奖白兰地（四星）
6911988007650,达利园香葱咸饼 130g
6911988009784,好吃点香脆核桃饼 108g
6908946284451,百事可乐可乐型汽水
6924743919297,乐事岩烧海苔味70g
6951981908868,绿活冰糖金桔
6906785230165,北京小瓶红星二锅头 100ml
6907938050357,牛奶夹心巧克力角
6925955805750,粗粮消化饼200g
6954556480011,90克斟功夫红茶（913）
6926265329370,冰柠檬味硬糖
6907992511146,伊利谷粒多黑谷牛奶饮品 250ml*12
6922406898996,蓬盛香港橄榄菜180g
6923830302165,鸿福堂咸柑桔500ml
6944466482236,卡斯丽牙刷
6901028143721,万宝路(硬红2.0)
6943731601112,劲浪牙刷
6900873002177,康师傅泡椒牛肉面108g
6901668004895,奥利奥巧轻脆薄片夹心柔滑香草慕斯味 95g
6923942505256,龙眼井绿标山西白醋
6911316541306,阿尔卑斯柠檬牛奶味硬糖棒棒糖 10g*20
6911316570016,阿尔卑斯葡萄牛奶味硬糖棒棒糖 10g*20
6911316540309,阿尔卑斯棒棒糖 10.5g
6911316570306,阿尔卑斯单棒葡萄牛奶味 16g
6926475201367,喜之郎果冻爽葡萄味150g
6922507821695,鸡蛋手擀挂面
4897072050042,字母造型饼干
6924743915121,乐事清新清爽黄瓜味40g
6907992502199,伊利纯牛奶 250ml*16
6923644240424,蒙牛低脂高钙牛奶250ml*16
6926265306234,柑橘味硬糖
6931678817024,185克西琪瑞士糖
6901715287820,魔法士章鱼保罗味面
6921294351941,康师傅茉莉果茶550ml
6901845041248,格力高百醇红酒巧克力味 48g
6921168550098,维他命水蓝莓味500ml
6901028002097,椰树(软)
