barcode,name
69021343,益达香口胶蓝莓味
6909548018888,柠檬味茶饮料
6901028057073,
6923450657638,益达无糖口香糖清爽西瓜味
6925303721367,统一绿茶茉莉味（调味茶饮料）500毫升
6901028169677,黄金叶
6923644268688,老冰棍棒冰
6922858211091,PET600ml百事可乐可乐型汽水
69020605,益达香口胶薄荷味
6922982328030,
69023019,益达香口胶柠檬味
6921812600360,真空特长
6921929400013,“一统原创”43g青芥辣
6922406898989,蓬盛香港橄榄菜
69029097,益达口香糖/沁凉薄荷
6900068802773,吉列锋速3刀架(1刀头)
69019388,绿箭
10000008,
6907435669090,好迪精华素营养洗发水（臻养修护）
6922982328030,金梅姜
10000008,-刚刚开始走了进去了一晚上空之境界空间人口7数据线
6959836900104,贤哥五香有壳双蛋70g
6907992103648,伊利味浓原味风味发酵乳100克
6942032700081,麻辣烫调味料220g
6902534023811,甘竹豆豉鲮鱼(黄标)227g
6902534023828,甘竹牌鲜炸鲮鱼227g
6902534238451,豆鼓海魚罐头
6913102111069,家乐鸡粉调味料270g
6917878003573,炼乳
6917878037844,鹰唛炼奶
6920445806033,虾仁菜脯
6922406898996,蓬盛香港橄榄菜180g
6913102111038,家乐鸡粉调味料130g
6920761200904,120g加加鸡精罐装
6902534023811,甘竹牌豆豉鲮鱼罐头
6957690100012,鸿万福鸡腿
6951691122653,正宗话梅
4000000432500,监控
9019100000002,b艾克里里
6934158318714,艾克里里
6952813400987,食用青果槟榔（绿钻口味王）
6952813400031,食用青果槟榔(一品口味王爵爷）
6936378300012,食用槟榔（老湘潭5元）
6920202888883,红牛维生素功能饮料
6924686501498,红枣枸杞牛奶饮品(砖250ml)
6923644223458,纯牛奶
4547691689719,天然胶乳橡胶避孕套(冈本避孕套 激薄装)
6901028180801,黄鹤楼(天下名楼)
6923644242930,酸酸乳 乳味饮品（草莓味）
6901028223751,黄山（记忆)
6922858233062,橙味汽水
6928804010275,600ml雪碧柠檬味汽水
6901028075763,中华（硬）
6901294177659,125g六神芦荟滋润香皂
6901028118170,利群（新版小包）
6901028193498,芙蓉王(硬)
6921168558032,东方树叶 乌龙茶 调味茶饮料 淡茶
8801116005574,ESSE香烟韩国进口
6901028001182,双喜（硬）
6928758789609,益力多
6921294396362,康师傅 冰红茶（柠檬口味茶饮品）
6924686502204,凝固型酸牛乳
6921294300680,康师傅水蜜桃 水果饮品
6901028317122,玉溪
6911988014320,500ml青梅绿茶
6950296500057,502胶水
4897036691175,
6923450657935,56g益达木糖醇蓝莓味
6901035609715,青岛啤酒10度330普通易拉罐
6921168532025,农夫果园30%（芒果+菠萝+番石榴+苹果+番茄+橙+西柚）混合果汁500ml
6920202866737,红牛维生素功能饮料（牛磺酸强化型）
6920584471017,旺仔牛奶（调制乳）
6901028180573,黄鹤楼(软蓝)
6937221704339,贤哥天天主播手撕牛排味150克
6956367338680,王老吉凉茶植物饮料310毫升
6920180239196,屈臣氏清纯蒸馏水(其它)380_400毫升
6920180218771,新奇士西柚汁汽水
6919838200695,
6924160714567,20g烤鸡爪（香辣）
6901028180559,黄鹤楼(硬金砂)
6902022134333,1kg深层洁净护理洗衣液（薰衣草香）
4891338000932,黑人牙膏/中山
6914782204386,磨堡欧式传统蛋糕(芝麻味)
6922255447833,饮用天然矿泉水
6902988525060,52度诸葛酿
6907992103211,畅轻利乐冠风味发酵乳（燕麦+黄桃）
6925303754112,海之言柠檬口味PET500ml
6934665087653,优益C活菌型乳酸菌饮品原味
69025143,益达口香糖香浓蜜瓜味
6920180209601,屈臣氏苏打汽水
4891338000918,黑人牙膏
6921294358674,康师傅 经典奶茶 奶茶饮品（炼乳味）
6923644282271,蒙牛随变随芯果草莓菠萝口味雪糕
6901028046886,云烟
6923644279059,优牧之选雪糕红枣牛奶口味
6956416205093,美汁源三重果粒橙橙汁饮料420ml
6921294305104,康师傅水蜜桃 水果饮品
6924160714543,无穷烤鸡爪蜂蜜味20克
6924187821644,洽洽香瓜子260g
6957735788861,椰汁
6901028001830,传奇双喜烟
6925303721398,统一冰红茶柠檬味（调味茶饮料）500毫升
6901285991271,怡宝饮用纯净水1.555升
6933125666681,湘潭铺子10元装
6956416200067,美汁源果粒橙橙汁饮料
6948960100993,百威哈尔滨冰纯啤酒500ml
4891028703280,维他奶黑豆奶
6922858211077,百事可乐可乐型汽水
6935145303034,330ml微醺3度白桃白兰地味鸡尾酒（预调酒）
6902312188824,榄菊黑蚊香(檀香~不分~微烟~盘香)134_10盘
6924686500118,酸牛奶乳饮品(屋236ml)
6903388142000,高露洁前面防蛀牙膏140克
6901028000826,双喜（软经典）
6901028185905,黄鹤楼(硬红)20支
6934502300709,东鹏特饮维生素功能饮料
6928804010381,2L雪碧柠檬味汽水
6931780720199,苹果醋饮料
6948960100108,百威啤酒330ml
6949352201144,华润雪花啤酒勇闯天涯
6921294393798,康师傅 茉莉蜜茶 调味茶饮品
6924743919259,乐事黄瓜味70克
6935284412918,大面筋
6951592317011,亲嘴豆皮
6901028111263,南京(炫赫门)
6901028071765,中南海
6949352210672,雪花啤酒
6924083400738,蓝带500罐装啤酒
6924686502792,180g（晨光臻选）酸牛奶
6921294305166,康师傅 绿茶 调味茶饮品（蜂蜜茉莉味）
6944649700065,560mL饮用纯净水
6901028024969,娇子
6948960100078,百威啤酒500ml
6901672500017,1664白啤酒330ml
6921294355383,康师傅 劲凉冰红茶 （薄荷口味调味茶饮品）
6925347810041,山西陈醋
6958682700647,
6902312188817,榄菊蚊香
6911988018526,乐虎氨基酸维生素功能饮料380ml
6909548048885,清凉茶植物饮料
6933290320029,东方红纯胶牛筋加厚工业手套
6923830301892,500ml 雪梨海底椰
6930953011409,光明畅优100g原味风味发酵乳
6902083886455,娃哈哈营养快线水果牛奶饮品（原味）500g
6921482336088,60g旺旺黑白配香橙味
6933368300335,马大姐话梅硬糖
6922858233109,橙味汽水
6901028207843,利群（硬小包）
6921168500956,水溶C柠檬汁饮料445ml
6928804014709,500ml雪碧零卡柠檬味汽水
6907992100272,纯牛奶
6927573123513,600ml体质能量维生素
6902538004045,脉动维生素饮料（青柠口味）600ml
6936003512414,18克牛奶糖原味
6901028191043,白沙(精品)
6907992511139,红谷牛奶饮品
6938514100449,JOYOUTH江小白单纯高粱酒100ml
6901028075015,中华过滤嘴香烟
6928804011142,可口可乐330ml
6956416200395,酷儿橙汁饮料
6911988007810,105克可比克鸡肉味薯片
6925303755461,溜溜哒茶
6917878030623,雀巢咖啡268毫升
6924686500026,甜牛奶乳饮品（砖250ml）
6925303730574,统一阿萨姆原味奶茶
6949302586055,博美牙刷
6901028182652,黄鹤楼(硬大彩)
6925284416917,电子打火机169型
4895058314508,EDOpack巨浪大切原味薯片（进口食品罐装150g)
6902227018476,嘉顿加拿饼干原味180g
6902934987171,荔枝味果汁果冻爽
6924743915848,乐事无限清新清爽翡翠黄瓜味104克
6900873060061,康师傅经典红烧牛肉袋面
6920766211110,10袋旺旺仙贝(广州)(6909995101119同货)
6931008484285,
6937221703387,115g贤哥素牛筋
6923644266066,特仑苏纯牛奶250ml
6947506585867,家会香阿婆麻薯饼香芋味
6943052100110,500ml恒大冰泉
6923644283575,真果粒蓝莓口味
6926892568081,椰奶燕麦粥
6907992512570,安慕希希腊风味酸奶205克
6927439651167,甘栗仁
6920560420268,金嗓子喉片
6931008491658,
6920548867313,旺旺QQ糖(青苹果)25g
6921168532001,农夫果园30%（橙+胡萝卜+苹果+菠萝+猕猴桃+樱桃李）混合果蔬饮料500ml
6956367338666,王老吉凉茶植物饮料500毫升
6921168558018,农夫山泉东方树叶绿茶原味茶饮料
6903244370974,七度空间卫生巾
6902890236207,双汇泡面拍档香肠90g
6901028207072,利群（蓝天小包）
4891599366808,加多宝500ml瓶装
6921294308501,每日C 橙汁饮品
721031940102,9度特制纯生啤酒
6949352210696,雪花啤酒
6932496800021,450ml贝奇野菜（原味）
6921294392401,康师傅 乌龙茗茶 调味茶饮品
6924743919211,乐事美国经典原味70克
4891599338393,加多宝凉茶310ml
6921168520015,农夫山泉天然水1.5L
6933311066998,90克小酒花生(椒盐味)
6938514100456,38度清香型白酒
6906785503016,红星珍品古钟二锅头酒十一 46度 450ml
4547691239082,冈本香草安全套*
4547691239129,冈本纯*
4547691239143,天然胶乳橡胶避孕套
6970042900085,160克原味手撕面包
6901028071468,中南海
6934660511627,苏菲极上超熟睡350mm卫生巾 5片
6934660556116,苏菲口袋魔法森呼吸日用9片
6920912353626,盼盼法式软面包160克奶香味
6901028160278,
6901028053136,
6923450661994,
6954712620169,
6921168593569,茶π果味茶饮料 蜜桃乌龙茶500ml
6901028165235,黄金叶
6901584030008,张裕金奖白兰地
4891028164395,进口维他奶原味250ml
6901424333948,王老吉凉茶植物饮料250ml
6928758789661,益力多低糖活性乳酸菌乳5*100ml
6924187851184,山核桃味瓜子
8993175537445,58克丽芝士纳宝帝奶酪威化饼干
6948960100030,百威啤酒
6901845041248,格力高百醇红酒巧克力味注心饼干48g
8858702410816,小老板海苔
6901028192729,白沙（硬精品三代）
6924746201467,南北特柴火素牛筋
6925303710446,统一100 原味泡椒牛肉 (袋面）
4891028165279,维他奶 巧克力味
6920732111109,手撕蟹柳(香辣味)
6924160713522,烤鸡小腿
6909493400103,可爱多甜筒非常巧克力口味冰淇淋67克
6923976113137,60g溜溜清梅
6938888888844,香飘飘麦香味奶茶（调味茶固体饮料）
6901668005762,奥利奥夹心巧克力味58g
6920907800944,好丽友巧克力派
6923644240318,低脂高钙牛奶
6933066001411,180g山椒凤爪
6921168593545,农夫山泉NONGFU SHANQUAN饮用天然水5L
6924187820067,160g香瓜子
6920907800913,好丽友巧克力派
6921294357639,蜂蜜柚子 柚子味饮品
6922266444449,清风原木纯品2层抽取式面纸150抽*4包BR46C
6900463000507,古岭神酒75ML
6924810800015,活均奶酸乳
6901028942966,双喜(硬金樽好日子)小盒
6924746200545,80克南北特麻辣素牛筋
6920766212094,旺旺雪饼?
6933641100041,澳美思蟹黄派
6923644242923,酸酸乳 乳味饮品（原味）
6921804700757,风味豆豉油制辣椒
6901668005946,奥利奥生日蛋糕味夹心饼干97g
4891214699106,自然派蜜汁猪肉条
6902083881085,娃哈哈AD钙奶饮料220g
6911988014276,600ml和其正
6924874766098,蒲议300g精装玉米酥
6954432710249,21.6g炫迈 水蜜西瓜味
6906151600462,42度牛栏山陈酿酒
6922858211046,可乐型汽水
6923450605295,箭牌无糖薄荷糖
6923450657607,益达无糖口香糖清爽西瓜味12片装
6923644268503,蒙牛真果粒牛奶饮品(草莓果粒)
6924168102359,味の选香辣牛肉干_65g
6921168504022,尖叫纤维饮料运动盖 550ml
6921294399639,康师傅番石榴汁饮品
6900463004406,
6901028111539,
6901028201728,
6931008483905,
4902210265803,七星(晶选)20支/包
6956416200425,酷儿橙汁饮料
6907992103136,每益添原味低糖活性乳酸菌饮料
6914782111929,话梅糖
4710199037010,WEILIHFOOD维力张君雅拉面条饼65g(台湾进口袋)
4710199087701,WEILIHFOOD维力张君雅墨西哥辣鸡点心面78g(台湾进口袋)
6901180973686,果乐果香香橙果酱味夹心饼
6920912340602,盼盼家庭号薯片
6923976110167,溜溜乌梅60克
6902890234135,双汇香辣香脆肠35g
6920174736922,立白新金桔洗洁精408g
6924743919228,乐事得克萨斯烧烤味70克
6925526601460,百年糊涂酒超值装
4710199080566,张君雅小妹妹五香海苔休闲丸子
6907992102764,畅轻利乐冠风味发酵乳（燕麦+草莓）
6925303714208,来一桶老坛泡椒牛肉面
6901028196406,白沙(硬蓝尚品)
6901028000642,双喜（硬经典）
6924187851160,洽洽焦糖瓜子
6932850200085,太古红糖
6925526600456,百年糊涂酒超值装
6902312303210,
6941704409246,椰子牛奶饮品
6911988005809,150克早茶饼
6946623701563,2元三明治面包
6923644241353,早餐原麦牛奶
6924686500002,晨光100%纯牛奶（砖250ml）
6925303793579,藤娇 藤椒牛肉面（桶）
6902890233893,Q趣儿蘑菇风味香肠
6917878027333,雀巢咖啡180毫升
6901214168811,时代乳酸菌饮品（益菌C）
6914973603394,士力架花生夹心巧克力
6903388242007,高露洁全面防蛀牙膏140克
6911988000682,250克枚注心草莓派
6901285991530,怡宝饮用纯净水4.5L
6926892524063,花生牛奶复合蛋白饮料
6901028071772,中南海
6909131169201,劲牌35度中国保健劲酒125ml
6901028942911,双喜(软珍品好日子)条盒
6901028942812,双喜(软如意好日子)小盒
6925303770563,统一汤达人日式豚骨拉面 83克
6925303773106,来一桶老坛酸菜牛肉味面
6919892113702,康师傅蛋酥卷（醇香芝麻口味）108g
7622100855194,
6901028114448,苏烟(软金砂)
6907992103051,益消SABL风味发酵乳-原味
6902265610014,白米醋
6934660525259,苏菲弹力贴身日用超薄棉柔表层卫生巾
6947144622566,果肉椰子汁饮料
6956416200029,果粒橙橙汁饮料1.25L
6901028003582,双喜（经典工坊）
6925857101486,BV
6926958301874,360ML全美空气清新剂（茉莉）
4891132011103,软南洋（关税）
6901028062008,苏烟(五星红杉树)
6901010117440,健力宝橙蜜味运动饮料（含气型）560ml
6903148032053,护舒宝瞬洁贴身量多日用/夜用(10+2)卫生巾
6903244370998,七度空间少女系列卫生巾（超长夜用超薄型）
6928804010114,500ml可口可乐零度汽水
6925019906379,精品塑盒NO9788副盒C
6901294179608,六神驱蚊花露水
6926475204474,水蜜桃复合果汁果粒爽饮料
6920548862042,旺仔QQ糖（水蜜桃味）混合胶型凝胶糖果
6923644278588,巴氏杀菌热处理风味酸牛奶
6947144622580,果肉椰子汁饮料
6911920278834,水口桥五香花生270G
6970644591117,9.8度珠江0度精品啤酒
6921294359091,冰糖雪梨 梨汁饮品
6903244370424,七度空间卫生巾
6903244370950,七度空间卫生巾
4895062700281,黑旋风杀虫水
6922266434877,清风3层卷筒卫生纸
6901180339581,嘉士利原味早餐饼干167g
6925303714086,来一桶红烧牛肉面（桶）
4891028705635,
6921294351941,康师傅 茉莉果茶（果味茶饮品）
6928804011326,500ml芬达橙味汽水
6911988006547,45克可比克烧烤味薯片
6920907808513,好丽友 呀！土豆薯条(番茄酱味)
6925303754952,统一小茗同学冷泡●青柠红茶480毫升
6920180219006,新奇士黑加仑子汁汽水
6901028062312,南京(十二钗烤烟)
6947506587397,家会香花生味阿婆麻糬
6923450656150,益達口香糖草莓40粒
6920912349025,盼盼番茄鸡味块
6926265301130,上好佳日式鱼果海苔味50克
6901035603218,青岛啤酒优质10度600
4710111900705,绿力水蜜桃果汁500ml
6930953014202,光明畅优180g蓝莓葡萄味风味发酵乳
6918551807884,雀巢8次方香草@18(8x12.25ml)CN
6901070600159,云南白药薄荷清爽型牙膏 100克
6933641102120,118g信友蟹黄派（香麻）
6959011900080,芋泥卷
6901028227308,龙凤呈祥香烟
6921294389463,冰糖雪梨 梨汁饮品
6935284412130,卫龙大辣棒
6923644251123,蒙牛高钙牛奶
6920907808117,好多鱼浓香茄汁味焙烤型马铃薯膨化食品
8857107231774,小老板经典脆紫菜原味
6901028159562,泰山(青秀)
6924686550083,即食凉粉（砖255g）
6932512600369,^广氏(生力)菠萝啤2554_350毫升
6924743915763,乐事无限忠于原味104克*24罐
6907992510453,QQ星儿童成长牛奶――全聪
6957788400048,洞庭湖鱼排
6901028015622,真龙轩云过滤嘴香烟20支
6901028075770,中华
6956416203426,美汁源果粒奶优草莓味水果牛奶饮料
6928804013672,冰露纯悦包裝饮用水550ml
6920148071219,938g滋采薄荷清凉沐浴露
6903148170342,玉兰油美肌滋润沐浴乳深润滋养720ML
6921294398342,康师傅 劲凉冰红茶（薄荷口味调味茶饮品）
6921294305012,康师傅 冰红茶（柠檬口味茶饮品）
6921168504015,尖叫多肽型运动饮料550ml
6924254673053,桔子罐头
6906785230165,56度红星二锅头酒（白扁）
6930917200870,拉面丸子（黑椒牛排味）
6902083908409,娃哈哈御上坊大红枣枸杞酸奶饮品450ml
6928804011227,2L可口可乐
6934024590367,蓝莓味运动饮料
6901424286206,润喉糖
6924160714017,30g盐焗鸡蛋
6933311066066,53克小酒花生(椒盐味)
6909409040799,洋葱圈
6933311066271,100克粗粮锅巴(麻辣味)
6934660520247,弹力贴身极薄0.1 日用洁翼型 8P
6935145301030,锐澳水蜜桃味预调酒
6907992103532,伊利尚补坊红枣风味发酵乳100克
6924686500125,鲜牛乳(屋236ml)
6923146100011,避孕套
6911988013156,60克可比克薯片爽口青瓜味
6935133801504,迷你合桃酥
6907992511955,QQ星营养果汁酸奶饮品—草莓味
6901180905984,牛奶味早餐饼
6924187858121,洽洽咖啡瓜子108g
6901180915884,蓝莓味果酱夹心饼
6935041525066,旺仔小馒头原味蜂蜜16g*5
6901028004978,双喜(硬蓝红玫王)
6904406383122,^!远航精装九江双蒸酒500ml
6933066001510,80g乖媳妇五香豆干
6938428097835,
6924743915411,乐事意大利香浓红烩味45克
6937221710095,
6903148048986,飘柔滋润去屑洗发露400ML
6903148170861,OLAY美肌清爽沐浴露亮爽珍珠400ML
6907992822761,巧乐兹经典香奶棒雪糕
6925857101714,
69028595,绿箭留兰香薄荷味薄荷糖
8936050230178,SABAWA沙巴哇综合蔬果干100g(越南进口袋)
6900873026067,康师傅香辣牛肉干拌碗面
6902890228486,润口香甜王（玉米风味）
6955020100312,健愉乐豆奶饮料
6956416205130,美汁源爽粒花语玫瑰风味葡萄汁饮料420ml
6911988007209,达利园巧克力味涂饰蛋类芯饼300克
6926475203132,优乐美奶茶（咖啡味）
6911988014849,达利园法式软面包香奶味160g
6924168100362,味之选酸甜话梅80g
6921294308549,每日C 葡萄汁饮品
6923644268480,真果粒牛奶饮品(椰果果粒)
6924743915824,乐事无限吮指红烧肉味104克
8993175537469,印度尼西亚丽芝士纳宝帝奶酪威化饼145g*24盒/组
6907992103594,红枣风味发酵乳桶酸450克
6923450603574,彩虹(箭牌)原果味彩虹果汁糖(原果味~粒状~硬塑料盒/桶)11462_30克
6928804011111,500ml可口可乐香草味汽水
6928804010145,雪碧柠檬味汽水330ml
6928804011296,芬达橙味汽水330ml
6907992511146,黑谷牛奶饮品
6902227018124,嘉顿动物饼干（含钙）仿动物形饼干
6920907800616,好丽友蛋黄派
6924743919242,乐事墨西哥鸡汁番茄味70克
6901035601764,青岛啤酒经典10度500毫升易拉罐
6909409012024,鲜虾片
6909409014240,上好佳薯条番茄口味40克
6970440828288,战马能量型维生素饮料400ml
4891028709923,
6926475203149,优乐美奶茶（原味）
6958620700418,173克盒装友臣肉松饼（原味）
6902022135255,1kg深层洁净护理洗衣液（自然清香）
6903148031995,护舒宝瞬洁丝薄量多日用/夜用(10+2)卫生巾
6920180209205,新奇士橙汁汽水
6926940702177,
6945109903156,
6920174749540,立白贡金桔洗洁精
6924168100652,味之选果汁猪肉脯68g
6924187821972,90g原香瓜子
6924168100911,味の选开心果
6931630385738,10元青果庄园
6902312301636,
6901180211986,凤梨味果酱夹心饼
6933066001312,120g山椒土凤爪
6944535022769,
6920912352049,105克葱香鸡味块
6951957205755,劲仔小鱼（酱汁味）
6900873042715,康师傅香菇炖鸡面
6925303773915,统一老坛酸菜牛肉单包面121克
6933368300526,马大姐椰子糖
6911988006783,250克枚注心蛋黄派
6947506582972,家会香阿婆麻薯饼绿茶味
8809275106057,
6901028185912,黄鹤楼(硬红)200支
6911920278971,360g水口桥奶油花生
6924160713546,13g烤鸡小腿（香辣）
6947882213842,老村长酒
6928804010046,怡泉+C 柠檬味汽水330ml
6931008467820,冰糖
6911988014900,160g法式软面包香橙味
6931008471506,
6933125666780,湘潭铺子5元
6933125698873,湘潭铺子15元装
6934024590268,佳得乐橙味运动饮料600毫升
6951957205793,劲仔小鱼（糖醋味）
6931273213559,食用槟榔（鸿运当头）
6924810801326,卡士鲜酪乳(原味)
6901668005748,奥利奥夹心原味58g
6921828312240,
6925425424221,
6923450662274,
6901754141008,乌江涪陵榨菜-鲜脆菜丝
6926475202074,美好时光海苔(原味即食紫菜)
6901668005892,奥利奥冰淇淋夹心抹茶味97g
6901028100359,长白山(红)
6922858222066,柠檬味汽水
6957288300138,龙岩泡鸭翅
6924168101413,
6920458827421,火咖（意式拿铁咖啡）咖啡饮料440ml
6901028180863,黄鹤楼(硬蓝)
6922858222097,7喜柠檬味汽水
6901028314978,红塔山（硬经典1956）20支
6924187828537,洽洽香瓜子
6936605800018,琥珀小米锅巴
6902312166983,榄菊电蚊香液清香型45毫升
6956416205147,美汁源爽粒花语槐花风味葡萄汁饮料420ml
6901294172173,六神冰凉超爽沐浴露1L
6922424880249,洁玉亲情毛巾
6935284412659,亲嘴烧（红烧牛肉味）
6924160712600,无穷盐焗鸡翅
6937221706715,125g贤哥南乳花生蒜香味
6924160712334,无穷原味盐焗鸡腿
6954432710720,炫迈无糖口香糖双重薄荷味28粒 53.2g
6901668005717,奥利奥夹心原味高原装116g
6924160713218,75g盐焗鸡腿（香辣）
6904915641829,BEE&amp;FLOWER蜂花小麦蛋白护发素WHEAT PROTEIN CONDITIONER450ml
6901668005731,奥利奥夹心草莓味高原装116g
6924743919235,乐事意大利香浓红烩味70克
6937281103509,口力橡皮糖（凝胶糖果）
8809260944411,X-5 花生夹心巧克力棒 36g 韩国进口
6925303710187,统一100 红烧牛肉 (袋面）
6901028300094,南京(精品)
6901715291483,真出色 鸡蓉玉米味
6933066000247,乖媳妇山椒凤爪
6937221709785,70g野山椒笋尖（酱腌菜）
6900873714636,康师傅鲜虾鱼板面
6902890235132,双汇泡面拍档香肠
6924746201214,90克南北特波纹香干
6959836902085,山椒鱼仔
6924686500293,(原味)酸牛奶乳饮品（砖250ml）
6931780720885,天地壹号苹果醋饮品
4891028706656,罐维他奶柠檬
6901845040333,格力高百力滋微辣虾味装饰饼干65g
6920180209229,屈臣氏沙示汽水
6921294307016,康师傅冰红茶（柠檬口味茶饮品）
6920912355644,香蕉味瑞士卷
4710111901535,绿力提子汁
902538004045,
6907992507095,金典纯牛奶
6901028227933,龙凤呈祥过滤嘴香烟
6920907809909,好丽友 薯愿 清新番茄味104g
6924746200378,90g南北特酱卤香干
6932385201892,港式?方糕
6941873401485,
6920180218382,新奇士橙汁汽水
6935284412178,大面筋
6924743919792,乐事大波浪薯片碳烤五花肉味70克
4710199109977,张君雅小妹妹拉面条饼(番茄味)
6901028046893,云烟
6901028193504,芙蓉王(硬)
6901028942973,双喜(硬金樽好日子)条盒
4891214699113,自然派牛肉条（辣味）
6901668004895,奥利奥巧轻脆薄片夹心柔滑香草慕斯味95克
6901668053527,奧利奧巧脆卷
6911988013231,45g可比克薯片爽口青瓜味
6914973105379,M&amp;M’s牛奶巧克力豆
6901028227315,龙凤呈祥（硬珍品）条
6924160712617,盐焗鸡翅
4891214297265,
6943466901785,
4891214999886,
6935145301023,RIO锐澳微醺3.8度香橙伏特加味鸡尾酒（预调酒）275ml
6924743918658,乐事大波浪薯片香脆烤鸡味70克
6911988006578,可比克薯片（香辣味）105克
6922266444463,清风软抽面纸
6924743919808,乐事大波浪薯片辛辣味70克
6935284412079,小辣棒
6951957205762,12g劲仔鱼（麻辣）
6958214616880,10元叼嘴巴食用槟榔
6958214686180,6元叼嘴巴食用槟榔
6935145301047,锐澳蓝玫瑰味威士忌鸡尾酒（预调酒）
6937221703097,85g贤哥酒鬼花生原香味
6925771302136,广东名牌冠华 咸干花生 150克 酒鬼最爱冰冻更好吃！
6920907800210,好丽友蛋黄派（注心型）138g
6933066001459,160g山椒凤爪
6956159700084,唇动白色经典（牛奶味涂饰蛋糕）
6901009901005,华夏长城精选赤霞珠干红酒750ml
6901028003452,双喜（花悦）
6907992500010,优酸乳乳饮料——原味
6925771302051,冠华红泥花生150g
6933311066592,90克小酒花生(烧烤味)
6901668005755,奥利奥夹心巧克力味高原装116g
6924746222554,
6911988006455,60克可比克蕃茄味薯片
6925771302082,冠华蒜香花生
6921294391985,康师傅 茉莉蜜茶 调味茶饮品
6923450605332,绿箭冰柠薄荷味铁盒装（无糖薄荷糖）23.8g*15盒/组
6923830302806,500ml咸味柠檬青柠果汁饮品
6950136288015,清酷 绿凉茶350ml
6902538005141,脉动维生素饮料（水蜜桃口味）600ml
6926475203187,优乐美奶茶（草莓味）80克（奶茶粉40克×1包+椰果粒40克×1杯）
6923644264116,早餐核桃牛奶
6902265360018,海天上等蚝油
6903148015834,佳洁士草本水晶牙膏（清爽薄荷香型）90克
6903148194584,
6903148218594,海飞丝清爽去油型去屑洗发露500毫论升(优惠装)^
6903148261798,海飞丝男士去屑洗发露净爽劲感去油450ML
6956416203723,水动乐橙味营养素饮料600ml
6921804700207,肉丝豆豉油辣椒
4891214297791,
6920912360280,玉米味酥
6938497700094,盼盼香蕉味酥
6902022134357,2kg深层洁净护理洗衣液（薰衣草香）
6902022137259,2kg深层洁净护理洗衣液亮白增艳型（薰衣草）
6902022137518,风清白兰手洗专用洗衣液1kg
6902022138102,手洗专用洗衣液（风清白兰）（旅行装）80g
6902022138560,手洗专用洗衣液(风清白兰)500g
6920907809862,好丽友 薯愿 香烤原味104g
6928804011760,600ml可口可乐
6901826817237,南孚碱性电池
6901668005953,奥利奥金装巧克力夹心饼干97g
4710199085707,张君雅小妹妹日式串烧休闲丸子
6901010117457,健力宝柠蜜味运动饮料（含气型）560毫升
6914782203075,徐福记磨堡欧式传统蛋糕(芝麻味)
6901028193856,芙蓉王(蓝)
6901028186605,黄鹤楼(硬南洋三号)
