barcode,name
4897072050011,120克滨崎牛奶味造型饼干
6915961670145,麻薯
6924932645457,正点扑克
6931678808770,130g油橄榄
6970692090181,笔记本
6953601802099,麻辣脆骨
6950475501141,时尚双格饭盒
6970509678892,麦片巧克力
6931355901152,百香公举
6931678826613,西琪芒果干
6936684802408,马赛克香辣牛肉粒
6926886169317,豆豉100g
6952163100025,牛肉粒
6956917666461,牙纤
6957857300613,三人行长粒香大米
6970726581623,150克野山椒笋尖
6957167202256,按摩卷发梳
6953046392001,两用开酒器
6924442586097,鹏豪女精梳棉中统袜
6912003303399,天堂伞
6953320090852,盐焗腰果120克
6953260684203,龙泉山凉拌醋420ml
6953320092351,夹心山楂
6932332307080,鸡爪
6924187860681,青豆
6951981908905,绿活菊花橄榄
6927018401558,肉片
6936684802569,马赛克蜂蜜加应子
6927018401541,肉片
6920365271126,天然深井盐200克
6948135609863,男士内裤
6957465560157,佳漫奇6015毛巾
6957465560263,毛巾
6928035100578,萄萄干
6910772003731,美怡乐奶昔杯
6935634420037,才子针纺
8858702410847,小老板海苔
8858702420273,小老板木留莲味
6936768011191,380克吊炉花生
6950035830308,便条纸
6920448516397,企鹤
4897083400065,蔓越莓味曲奇
6934874981179,华利达衣架616
6950475513977,桶
6953320092887,创奕香桃片
6970052480225,蒜香肉骨
6970114648006,柔美达8连包
6948576408766,水果味棒糖
6926265305381,35克上好佳鲜虾片
6921326701089,豆腐
6952581460824,奇趣蛋
6928990803620,神奇拖把
6933196101029,强力去污球
6945612533031,扫把
6995878956969,四件套
6941051311773,水枪
6954877700485,欧雅思纸杯
6959800005095,木棉棒
6924650103215,海带丝
6944024500471,钓
6913189537585,情人梅
6936768011344,蒜香咸脆花生
192,荷花
6936988735211,创辉饮杯
6957291260030,亿家红320克麻辣自煮火锅
6971003960049,牛轧糖
6901028063876,芙蓉王蓝（新版）
6934728189485,牛排
6936684801333,马赛克先生单晶冰糖260克
6934732725051,创奕无花果
6921612782792,棉花糖
6901028125017,黄山小方印
6953129313657,金针菇
6925678103669,好心肠
6936684801326,马赛克女人红糖
6925678103683,好心肠
6925678103690,好心肠
6914253438142,椰丝棉花糖甜点可可味
6971041681036,长崎牛奶味蛋糕
6918024991119,酸鬼软糖
6971062710036,泡鸭翅
6971062710005,泡鸭掌
6926900401737,佳客源金装幼砂糖200克
6920202900066,丹麦吐司原味
4897030400001,澳顿加钙黑芝麻糊576克
6927018499692,鱼仙贝
6950520301481,90克奥丽优芒果干
6924954132027,小文件袋
6924954132058,文件袋
6926900401720,佳客源金装红糖200克
6936684800367,妙酸奶梅
8936050230130,干果
6970504690134,无糖薄荷糖
6953320092337,糖
6927724512227,妙可方糕
6952163100032,五香牛肉粒
6971156610235,当家|选
6970470140046,手套
8993175540629,丽巧克纳宝帝巧克力威化
6950475505989,东旺滴水筛
6935201407218,防风火机
6924442583614,袜子
6956591011168,5.25直身面杯
6937613104501,雞太郎青芥辣酱43克
6956302126037,毛巾
6930317602182,红酒开瓶器
4895203800511,糖一
6925770808417,鸡味圈
6924140009683,超浓缩洗衣液
6943950820172,岳港渔都脖
6927018401572,肉蛋蛋
6939714809507,金色年华线圈本
6957971100250,椰果奶茶
901028165235,黄金叶
721031960094,珠江纯生330ml
6995840410215,十里客蒜蓉特辣王280g
6953601802334,麻辣脆虾
6956406300487,牙痒痒撸个烤串
6943326620702,古凤150g综合蔬果干
6924932632457,正点扑克
6908332908046,索芙特
6953320092504,创奕话梅皇
6955281300148,毛巾
4895203800504,果味多
6933569402487,AB胶
6592016321681,精品火机
6970504690332,无糖薄荷糖
6948576408773,动漫棒糖
6950475505187,拖桶
6901028063883,芙蓉王（硬蓝新版
6956423600171,平面多用刨
6924406000720,铁山楂
6924183906796,宾王扑克
6922477961186,超洁橡皮
6957167201372,电木木光
6970495960254,鸡肉
6943326625677,古凤75克综合蔬果干
6971062710043,酱香鸡爪
6926886169386,生粉
4897072050028,牛奶味造型饼
6995840410031,十里客火焙鱼山椒280克
6950475513977,强力桶
4897083400072,抹茶味曲奇
8996001353066,钙芝威化饼
6903474226546,巧克力豆
6922956301243,手撕牛肉
6971062710685,亿家泡鸡爪
6938183506450,蟑啷药
4897080070070,那普勒斯水果披萨饼
6920660800083,板栗馅饼
6951981910359,绿活宁夏枸杞105克
6949639202895,沐浴球
4895148903261,咸干奶油花生
6950475501134,东旺饭盒
6970813650027,鸭掌
6923644285760,旋顶杯
6922011000036,炫乐牙刷
6970470140053,手套
6924954134038,文件袋
6933524559423,渝味源青花椒水煮鱼调味料
6925861312168,小米辣
858702417594,小老板
6943130503314,轻时代蓝莓味
8997878003191,哈密瓜味棒棒糖
httpshift;//weixin.q,菜园小饼
6920660800069,葱油饼
6936684802514,60克无核葡萄干
6970297780333,匠巧仁
6943466901365,维巧水晶桃畔190克
shiftl0000000015016,北极绒男士内裤
6901028165969,黄金叶（大M）
6912567122764,120克话梅棒棒糖
6923090702095,真马蹄
6923090702088,真菠萝
6922956301267,鸡汁味牛肉
6936684802521,马赛克加州西梅干60克
160,双去
4897083400119,丹麦风味曲奇
6970443240698,封箱胶
6971145240078,嘎嘎小萝卜
6922215613650,沙丁鱼
8993175540599,丽巧克纳宝帝巧克力威化饼
6922956301250,手撕素牛肉
6923523805119,山药薄片牛肉味
6923523805164,山药片香辣味
6954893050021,女士隐型袜
8809767120028,洗碗布
6936684802897,250克玉米软糖
6927018402333,臭豆腐
6912003301845,天堂伞一
6970417000297,澳美斯银胶伞
6970040071169,跳跳糖
6922215613636,沙丁鱼
6956423600584,宏邦水果刀
6922215613643,沙丁鱼
6944829311456,水杯
6971156610099,当家1选抽纸
6956591011663,带匙玲珑杯
6926991126069,红叶环保雨衣
6955582511113,芳草抽纸 8包家庭装
6914068020808,洁柔橙色纸巾120g*10
6955582511106,洁利纸巾零售
6918962000645,裕湘圆挂面500克
4902210254104,万事发10毫克
6918962004308,裕湘手擀面 (宽 )500g
4894375014245,AJI火鸡面进囗
7622100916369,黑绿万宝路
6945370900120,麦道源香麦鲜蛋面630克
6914068020792,洁柔120抽*卷零售
6918962000683,裕湘精制玉带面500克
6934937600054,帝王蟹 一根葱 盘
6940142600642,锦程蒜蓉王
6922215613636,渔享沙丁鱼孜然味黄色
6922956300772,路路泡椒鱼仔蓝色
6956060519348,劲卤豆干
6925136800017,金典 泡椒牛筋 盘
6936868700056,康之有豆干麻辣味
6918962004315,裕湘细挂面500克
6933924500391,家乐3种味花生
6920293900099,韭菜丝 盘
6934339201279,珍丽诗沐浴露润白
6925999702015,香脆鸭掌
6959593800013,神雕侠侣 麦丽素 盘
30091,火机
6914068020990,洁柔200抽软抽
6923490601752,创顺白沙糖
6901028063876,爆珠蓝芙蓉王
6954432101849,草珊瑚味清爽糖
6921823506057,五彩绳 盘
6970525550080,水枪 果酱 变色卷
6926106103213,乳酸菌 奶酪 盘
5013,泡鸭脚
6924922600657,洁丽雅纸巾
50282,大虾条
50280,棒棒糖
6926905100444,星期一
6970903600017,龟苓膏 奶片
6938475201506,小龙虾 啤酒鸭
6902253113169,鱼泉老坛酸菜
6902253888531,鱼泉榨菜农家味
6902253888906,鱼泉竹笋 木耳榨菜 老坛 盘
6920861234403,咸金枣
0012,富龙水
6941819000017,大红浙醋600
693331106698,酒鬼花生椒盐90克
901035607216,青岛啤酒
0024,香米
0023,泰国米20斤装
6952246400172,石头果
6957670201203,小贴士香辣毛豆
6931365420094,童哥鱼仔酸菜味蓝色
6936199500271,烤翅 盘
30011,防风火机
6925999702008,香脆鸭掌香辣味
6936868700162,康之有豆干泡椒味
6956060519669,妙滋味铁板鱿鱼烧烤味橙色
0027,皮蛋
6936857500810,手撕素肉 盘
503,面包
0021,小农粘 珍珠米 10斤装
7000,大垃圾袋
6971456680280,臭豆腐 铁板鱿鱼
0014,桶屈臣氏
6932006800787,厕所泵
6945409000074,天天主播 彩虹薯片  盘
6915530710074,嘉乐清凉茶250ml
8015750,卡比烟
6935284415087,卫龙小面筋30克
907992100012,伊利草莓奶
6949034196010,雅贝洁牙刷 新601
6949034198021,雅贝洁牙刷 新802
6931469401968,金富來（腰果仁）
6934457616023,惠川下饭菜
6936455900050,爆香鸡  烤鸭脖
30010,大防风火机
60339,蚊香盒
80248,毛巾
502,面包
007,蛋糕
700,垃圾袋  大
0026,鸡蛋
6902253888951,鱼泉鲜香榨菜 辣盘
6907768518140,双面洗碗巾
70057,一次性筷子
6938475201247,香菇牛肉盘
0091,清洁球
6920174754964,立白玍妾洗洁棈1.5千克
6954365701062,坚果小镇
6959837000131,炫冠放学了薯片
6934937600030,千里香 皇鱼 盘
6940845600253,小米锅巴 酱肥牛盘
6927018401848,渔米之湘手撕素牛排牛肉味
6954877900366,奥玛斯一次性碗20只装
6920525760019,6001毛巾 新
8000500133170,金沙朱克力（8个装）
0015,玻璃可乐雪碧
954767412573,可乐支
4891199000072,DP大电池
6952755203752,洗衣刷
6920180244459,屈臣氏花物 1*24
6922737800002,地都咸菜
0231,泰国米（20斤装）
6926896700968,吉香居爽口菜
6958642200057,葱油馍片
6959103100312,垃圾斗
6927462202060,金锣王中王80克
601,吸管（5根1元）
4895058315994,EDO榴莲饼干
6925925908238,伊高绵花糖 雪糕杯
690102800529,五叶神
942628020241,重庆酸辣粉
6931308000062,春江桥牌阳江姜豉
6927589868859,味致奇红油豆瓣
6921718050894,桔片爽248ml
6936868700032,康之有野山椒凤爪90克
6926106102193,立酸 彩馨 天天嚼
6955614490096,热水袋
6922215650051,渔享酸菜带鱼酱香味蓝色
6931854800109,龙囗粉丝
939926600121,岭南风味香肠
6931372410965,蓝可乐 醇芙
6938475201902,小龙虾
6936145909622,阳晨牙刷
6939969400177,牙签  大包
60384,针线盒
6951605020945,中美浸塑衣架 1150
6987387901134,方巾 2113
6926292519157,耳挖
5014,泡鸭翅
6911988026323,达利园早歺包 奶绵蛋糕
6970018505146,广东豆奶3种
6933569400377,502胶水
6933924500209,家乐花生3种
0861,透明胶纸（大）
6941396982317,1对装木筷
331,雨伞
6954327201319,男袜子新
6922956301106,路路麻辣豆腐串
6933924500377,家乐蒜香味花生200克
6923904366628,强力盆52
6949034194030,雅贝洁牙刷 新403
6922761400148,200g益力味精
6940845600185,酒鬼牛肉 盘
6938216207187,宏胜不锈钢汤盆
6902253888692,鱼泉风味萝卜
6907878025026,雪碧2.5L
6908011806366,青蛙超细软毛牙刷买1送1
6934675100540,棉棒
6935406166613,妙娇童巾 52003
6935461600350,童巾0035
6949034194047,雅贝洁牙刷 新404
6943340000030,不锈钢汤盆22cm
6949150200455,红橿木筷
6956060800231,吉星碗 新
6970521896670,8寸盘
2511145000001,玻璃嘴
6970759290073,凤巢笋尖
6928613300802,芳草纸巾
6935178500226,泸州市高粱酒40度450
6970052480003,鱼怪乖乖鱼尾湘辣味16克
55015,泰国米
6936455900159,福隆北京烤鸭脖味
6935979514538,沙茶王
6953114166503,马后炮三角内裤
8993175540735,丽芝士威化饼干
0400,垃圾袋
6935253604566,好味来Q辣鸡米11克
6954916301109,逗怪你飘香鸭脖香辣味18克
6957270500072,乡里娃辣肉干 肉串 盘
6936891520515,长棒饼干
6935633706026,旺中顺鱼皮花生
6932404910002,炭烧点心面香葱鸡汁味
6922956300505,路路炭烧鱼仔
6937397711834,日式盆
6937397713036,旭盛学生桶
6922215613650,渔享沙丁鱼香辣味红色
6940142600116,锦程腊八豆
6928844450017,可乐基香辣烤翅瘾辣味
6970483170108,欧式水桶
0022,观音香米 30斤
6923859121822,路路达休闲男袜 2182
6921243232147,今天王子插座214 新
6926412202020,许小厨泡椒凤爪50克
6943332580106,半岛万用香炸粉
6936284791577,烕洁胶棉地拖（送头）
0013,美丽湾水
6956393415065,欧佳洁牙刷
6987387912000,诗琪1200毛巾
6900631212305,如丰香辣萝卜400g
6921841900011,OK雨伞3002
6945409000081,小薯园
0011,长江矿泉水
6957270500270,香辣莴笋  萝卜 莲藕
6945409000043,小薯恋
6954365701451,时尚恋歌 坚果 张大姐
6943340001488,炒锅 龙贵36cm锅盖
6932062120362,石头糖
6902253888678,鱼泉竹笋榨菜
6926475207369,喜之郎鸡蛋味布甸果冻
6939343100051,狂跳
6942628030479,陈村米线袋（老坛酸菜味）
6971425850027,02宝矿力
6932751000012,香港橄榄菜（180克）
6952246400127,拖肥
6950027300130,不锈钢汤匙
6930193402579,肥皂盒
6931289450061,凤凰小洗脸盆
6934331233087,洋洁棉拖
6936779203011,晶明玻璃水
6953079180019,高威纯棉地拖
6938825405172,樟脑丸
6955854696975,正牛插坐779（3米）
6900068807259,吉列威锋3刮胡刀
6906816440075,联和一番冰片糖
3165143088036,扫把
6938190902283,22k本子
6948673250428,沐浴条
4072700002000,进口教土纯麦啤酒500毫升
6971425850003,01宝矿力500ml
6937082260524,味聚秲(木耳榨菜)
6923490601769,创顺幼砂糖
6941694900037,兆子林香港橄榄菜
6933924500117,家乐蒜香味花生400克
6953776902037,纸篓(大）
6937076226628,小牙签
6924406001208,山楂卷
6924390201301,普通食用粗盐
6920153605232,北海道鱿鱼丝
6931530700020,小苏打
00011,毛巾（11元）
6926475207352,喜之郎布甸果冻
6931768500386,鲜客麻辣鹌鹑蛋
6948915800992,啃乐鲜盐焗烤腿40克
6921228699859,喜来多山楂糖水罐头700g
6942324802080,天使空气清新剂（茉莉香）
6949034193033,雅贝洁303牙刷
